"Order.Date","Brand","Sneaker.Name","Sale.Price","Retail.Price","Release.Date","Shoe.Size","Buyer.Region","Days_Since_Release","Markup_Dollar","Markup_Pct","Log_Sale_Price","Log_Retail_Price","Is_Premium","Release_Year","Sale_Year","Sale_Month","Release_Month","Above_Retail","Price_Category"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",280,220,2017-11-18,13,"Iowa",398,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2017,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",248,220,2017-11-18,8.5,"New York",398,28,12.7272727272727,5.51342874616498,5.39362754635236,0,2017,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",278,220,2017-11-18,6,"New Jersey",398,58,26.3636363636364,5.62762111369064,5.39362754635236,0,2017,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",255,220,2017-11-18,12,"Delaware",398,35,15.9090909090909,5.54126354515843,5.39362754635236,0,2017,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",248,220,2017-11-18,8.5,"Georgia",398,28,12.7272727272727,5.51342874616498,5.39362754635236,0,2017,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",283,220,2017-11-18,13,"Ohio",398,63,28.6363636363636,5.64544689764324,5.39362754635236,0,2017,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",248,220,2018-11-23,9,"Nevada",28,28,12.7272727272727,5.51342874616498,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",285,220,2018-11-23,6.5,"New York",28,65,29.5454545454545,5.65248918026865,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",247,220,2018-11-23,7,"Texas",28,27,12.2727272727273,5.50938833662798,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",267,220,2018-11-23,5.5,"Alabama",28,47,21.3636363636364,5.58724865840025,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",256,220,2018-11-23,5,"Massachusetts",28,36,16.3636363636364,5.54517744447956,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",268,220,2018-11-23,5.5,"New York",28,48,21.8181818181818,5.59098698051086,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",269,220,2018-11-23,13,"Arizona",28,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",245,220,2018-11-23,8,"California",28,25,11.3636363636364,5.50125821054473,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",260,220,2018-11-23,10,"Wisconsin",28,40,18.1818181818182,5.56068163101553,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",265,220,2018-11-23,5.5,"Kentucky",28,45,20.4545454545455,5.57972982598622,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",250,220,2018-11-23,10,"California",28,30,13.6363636363636,5.52146091786225,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",260,220,2018-11-23,10,"California",28,40,18.1818181818182,5.56068163101553,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",264,220,2018-11-23,4.5,"New York",28,44,20,5.57594910314632,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",243,220,2018-11-23,7,"New York",28,23,10.4545454545455,5.49306144334055,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",300,220,2018-11-23,11.5,"Texas",28,80,36.3636363636364,5.7037824746562,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",256,220,2018-11-23,10,"New York",28,36,16.3636363636364,5.54517744447956,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",245,220,2018-11-23,9,"Connecticut",28,25,11.3636363636364,5.50125821054473,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",248,220,2018-11-23,10,"Michigan",28,28,12.7272727272727,5.51342874616498,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",265,220,2018-11-23,12,"Texas",28,45,20.4545454545455,5.57972982598622,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",245,220,2018-11-23,7,"New York",28,25,11.3636363636364,5.50125821054473,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",260,220,2018-11-23,10,"Texas",28,40,18.1818181818182,5.56068163101553,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",255,220,2018-11-23,5,"Arizona",28,35,15.9090909090909,5.54126354515843,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",290,220,2018-11-23,12,"New Mexico",28,70,31.8181818181818,5.66988092298052,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",275,220,2018-11-23,10.5,"Florida",28,55,25,5.61677109766657,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",262,220,2018-11-23,4.5,"California",28,42,19.0909090909091,5.5683445037611,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",268,220,2018-11-23,5.5,"Michigan",28,48,21.8181818181818,5.59098698051086,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",254,220,2018-11-23,5,"Illinois",28,34,15.4545454545455,5.53733426701854,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",262,220,2018-11-23,4.5,"Texas",28,42,19.0909090909091,5.5683445037611,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",270,220,2018-11-23,13,"Michigan",28,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",267,220,2018-11-23,5.5,"New York",28,47,21.3636363636364,5.58724865840025,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",245,220,2018-11-23,9.5,"California",28,25,11.3636363636364,5.50125821054473,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",255,220,2018-11-23,10,"Texas",28,35,15.9090909090909,5.54126354515843,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",230,220,2018-11-23,9,"California",28,10,4.54545454545455,5.4380793089232,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",256,220,2018-11-23,5,"California",28,36,16.3636363636364,5.54517744447956,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",259,220,2018-11-23,10,"Wisconsin",28,39,17.7272727272727,5.55682806169954,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",268,220,2018-11-23,5.5,"Michigan",28,48,21.8181818181818,5.59098698051086,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",256,220,2018-11-23,5,"California",28,36,16.3636363636364,5.54517744447956,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",270,220,2018-11-23,13,"Maryland",28,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",240,220,2018-11-23,9,"Wisconsin",28,20,9.09090909090909,5.48063892334199,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",235,220,2018-11-23,8.5,"New York",28,15,6.81818181818182,5.45958551414416,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",248,220,2018-11-23,9,"Illinois",28,28,12.7272727272727,5.51342874616498,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",259,220,2018-11-23,10,"New York",28,39,17.7272727272727,5.55682806169954,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",250,220,2018-11-23,8.5,"California",28,30,13.6363636363636,5.52146091786225,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",260,220,2018-11-23,10.5,"Mississippi",28,40,18.1818181818182,5.56068163101553,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",262,220,2018-11-23,8.5,"Michigan",28,42,19.0909090909091,5.5683445037611,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",284,220,2018-11-23,6.5,"Illinois",28,64,29.0909090909091,5.64897423816121,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",259,220,2018-11-23,9.5,"South Carolina",28,39,17.7272727272727,5.55682806169954,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",222,220,2018-11-23,9,"Texas",28,2,0.909090909090909,5.40267738187228,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",261,220,2018-11-23,10.5,"Nebraska",28,41,18.6363636363636,5.56452040732269,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",286,220,2018-11-23,12,"Arizona",28,66,30,5.65599181081985,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",245,220,2018-11-23,7.5,"California",28,25,11.3636363636364,5.50125821054473,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",287,220,2018-11-23,12,"Missouri",28,67,30.4545454545455,5.65948221575962,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Sesame",240,220,2018-11-23,7,"California",28,20,9.09090909090909,5.48063892334199,5.39362754635236,0,2018,2018,12,11,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",297,220,2017-02-25,10,"Texas",664,77,35,5.6937321388027,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",375,220,2017-02-25,12.5,"New York",664,155,70.4545454545455,5.92692602597041,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",319,220,2017-02-25,11,"Florida",664,99,45,5.76519110278484,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",360,220,2017-02-25,5,"New Jersey",664,140,63.6363636363636,5.88610403145016,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",311,220,2017-02-25,8.5,"Texas",664,91,41.3636363636364,5.73979291217923,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",308,220,2017-02-25,10,"California",664,88,40,5.73009978297357,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",315,220,2017-02-25,11.5,"Texas",664,95,43.1818181818182,5.75257263882563,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",308,220,2017-02-25,10,"New York",664,88,40,5.73009978297357,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",320,220,2017-02-25,10.5,"New York",664,100,45.4545454545455,5.76832099579377,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",320,220,2017-02-25,10.5,"Georgia",664,100,45.4545454545455,5.76832099579377,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",344,220,2017-02-25,6.5,"New York",664,124,56.3636363636364,5.8406416573734,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",340,220,2017-02-25,6.5,"New York",664,120,54.5454545454545,5.82894561761021,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",278,220,2017-02-25,7.5,"Minnesota",664,58,26.3636363636364,5.62762111369064,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",310,220,2017-02-25,9.5,"Illinois",664,90,40.9090909090909,5.73657229747919,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",315,220,2017-02-25,9.5,"Pennsylvania",664,95,43.1818181818182,5.75257263882563,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",295,220,2017-02-25,8,"Georgia",664,75,34.0909090909091,5.68697535633982,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",321,220,2017-02-25,13,"New York",664,101,45.9090909090909,5.77144112313002,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",280,220,2017-02-25,8,"California",664,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",365,220,2017-02-25,5,"Illinois",664,145,65.9090909090909,5.89989735358249,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",275,220,2017-02-25,8,"New York",664,55,25,5.61677109766657,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",405,220,2017-02-25,5,"California",664,185,84.0909090909091,6.00388706710654,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",290,220,2017-02-25,8,"New York",664,70,31.8181818181818,5.66988092298052,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",315,220,2017-02-25,8.5,"Pennsylvania",664,95,43.1818181818182,5.75257263882563,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",305,220,2017-02-25,9,"New Jersey",664,85,38.6363636363636,5.72031177660741,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",400,220,2017-02-25,5,"Pennsylvania",664,180,81.8181818181818,5.99146454710798,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",308,220,2017-02-25,10,"Kansas",664,88,40,5.73009978297357,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",280,220,2017-02-25,8,"Pennsylvania",664,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",380,220,2017-02-25,6,"California",664,160,72.7272727272727,5.94017125272043,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",320,220,2017-02-25,11,"Ohio",664,100,45.4545454545455,5.76832099579377,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",336,220,2017-02-25,11.5,"New York",664,116,52.7272727272727,5.8171111599632,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",377,220,2017-02-25,6,"New York",664,157,71.3636363636364,5.93224518744801,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",310,220,2017-02-25,14,"Florida",664,90,40.9090909090909,5.73657229747919,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",325,220,2017-02-25,11,"New York",664,105,47.7272727272727,5.78382518232974,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",294,220,2017-02-25,8,"California",664,74,33.6363636363636,5.68357976733868,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",358,220,2017-02-25,11.5,"Colorado",664,138,62.7272727272727,5.8805329864007,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",344,220,2017-02-25,6.5,"Michigan",664,124,56.3636363636364,5.8406416573734,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",369,220,2017-02-25,4.5,"Maryland",664,149,67.7272727272727,5.91079664404053,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",358,220,2017-02-25,11.5,"Ohio",664,138,62.7272727272727,5.8805329864007,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",308,220,2017-02-25,10,"New York",664,88,40,5.73009978297357,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",318,220,2017-02-25,9.5,"New York",664,98,44.5454545454545,5.76205138278018,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",320,220,2017-02-25,10.5,"Florida",664,100,45.4545454545455,5.76832099579377,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",318,220,2017-02-25,9.5,"Florida",664,98,44.5454545454545,5.76205138278018,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",303,220,2017-02-25,10,"New York",664,83,37.7272727272727,5.71373280550937,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",350,220,2017-02-25,11.5,"California",664,130,59.0909090909091,5.85793315448346,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",380,220,2017-02-25,6,"Illinois",664,160,72.7272727272727,5.94017125272043,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",380,220,2017-02-25,6,"Massachusetts",664,160,72.7272727272727,5.94017125272043,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",305,220,2017-02-25,10,"Maryland",664,85,38.6363636363636,5.72031177660741,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",320,220,2017-02-25,10.5,"California",664,100,45.4545454545455,5.76832099579377,5.39362754635236,0,2017,2018,12,2,1,"Premium"
2018-12-21,"Off-White","Air-Jordan-1-Retro-High-Off-White-Chicago",2579,190,2017-09-09,10,"California",468,2389,1257.36842105263,7.85515700588134,5.24702407216049,1,2017,2018,12,9,1,"Mid-Range"
2018-12-21,"Off-White","Air-Jordan-1-Retro-High-Off-White-University-Blue",770,190,2018-06-23,10.5,"California",181,580,305.263157894737,6.64639051484773,5.24702407216049,1,2018,2018,12,6,1,"Mid-Range"
2018-12-21,"Off-White","Air-Jordan-1-Retro-High-Off-White-University-Blue",790,190,2018-06-23,11,"New Hampshire",181,600,315.789473684211,6.67203294546107,5.24702407216049,1,2018,2018,12,6,1,"Mid-Range"
2018-12-21,"Off-White","Air-Jordan-1-Retro-High-Off-White-University-Blue",755,190,2018-06-23,11,"Texas",181,565,297.368421052632,6.62671774924902,5.24702407216049,1,2018,2018,12,6,1,"Mid-Range"
2018-12-21,"Off-White","Air-Jordan-1-Retro-High-Off-White-University-Blue",779,190,2018-06-23,11,"New York",181,589,310,6.65801104587075,5.24702407216049,1,2018,2018,12,6,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",501,170,2018-12-19,11,"Arizona",2,331,194.705882352941,6.21660610108486,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",460,170,2018-12-19,10.5,"Oregon",2,290,170.588235294118,6.13122648948314,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",466,170,2018-12-19,11.5,"New York",2,296,174.117647058824,6.14418563412565,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",488,170,2018-12-19,10,"Oregon",2,318,187.058823529412,6.19031540585315,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",459,170,2018-12-19,7.5,"Maryland",2,289,170,6.12905021006055,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",480,170,2018-12-19,10.5,"Texas",2,310,182.352941176471,6.17378610390194,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",485,170,2018-12-19,9,"Pennsylvania",2,315,185.294117647059,6.18414889093748,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",457,170,2018-12-19,10.5,"Washington",2,287,168.823529411765,6.12468339089421,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",470,170,2018-12-19,10.5,"California",2,300,176.470588235294,6.1527326947041,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",495,170,2018-12-19,9.5,"Texas",2,325,191.176470588235,6.20455776256869,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",489,170,2018-12-19,10,"California",2,319,187.647058823529,6.19236248947487,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",375,170,2018-12-19,6.5,"California",2,205,120.588235294118,5.92692602597041,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",460,170,2018-12-19,10,"California",2,290,170.588235294118,6.13122648948314,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",505,170,2018-12-19,9.5,"Nevada",2,335,197.058823529412,6.22455842927536,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",499,170,2018-12-19,9.5,"Texas",2,329,193.529411764706,6.21260609575152,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",470,170,2018-12-19,10.5,"Texas",2,300,176.470588235294,6.1527326947041,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",492,170,2018-12-19,11,"Oregon",2,322,189.411764705882,6.19847871649231,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",478,170,2018-12-19,12,"Oregon",2,308,181.176470588235,6.16961073249146,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
2018-12-21,"Off-White","Nike-Air-Force-1-Low-Off-White-Black-White",466,170,2018-12-19,13,"New York",2,296,174.117647058824,6.14418563412565,5.13579843705026,1,2018,2018,12,12,1,"Mid-Range"
